exam_id,professor,course,term,exam_no,q_no,points,concept,stem
"Exam2Sp12","Iverson","Chem 310N","S12","2","7a",4,"bonding","Identify the hybridization state of specified atoms in aspartame (nitrogen oxygen and carbonyl carbon)."
"Exam2Sp12","Iverson","Chem 310N","S12","2","7b",5,"reactions","Explain why aspartame loses its sweet taste when heated in aqueous solution."
"Exam2Sp12","Iverson","Chem 310N","S12","2","8",21,"reaction-mechanism","Use curved arrows to show the resonance structure or reaction intermediate for three carbonyl reactions: (A) aldehyde + HO-; (B) ketone + H3O+; (C) ester + OCH3-. Show all lone pairs."
"Exam2Sp12","Iverson","Chem 310N","S12","2","9",5,"acidity","Rank five acids in order of acidity (1 = most acidic). Compounds include carboxylic acid phenol alcohol ammonium and thiol."
"Exam2Sp12","Iverson","Chem 310N","S12","2","10",5,"acidity","Rank five anions in order of stability (1 = most stable). Anions include enolate carboxylate alkoxide phenoxide and thiolate."
"Exam2Sp12","Iverson","Chem 310N","S12","2","11",4,"acidity","Rank four carbonyl compounds in order of reactivity toward HO- nucleophile (1 = most reactive): ester amide acid chloride and ketone."
"Exam2Sp12","Iverson","Chem 310N","S12","2","12",4,"acidity","Rank four anions in order of stability (1 = most stable) including alpha-halo and alpha-ester enolates."
"Exam2Sp12","Iverson","Chem 310N","S12","2","13",19,"reaction-mechanism","Write a complete mechanism for reaction of an acid chloride with methylamine. Identify nucleophile and electrophile. State the minimum equivalents of amine required. Label nucleophile and electrophile in each step."
"Exam2Sp12","Iverson","Chem 310N","S12","2","14",23,"reaction-mechanism","Write a complete mechanism for a Claisen condensation of two ester molecules under LDA conditions. Identify all intermediates and show all curved arrows."
"Exam2Sp12","Iverson","Chem 310N","S12","2","15a",17,"reactions","Draw the products of 5 reactions starting from the same ester: (a) acid hydrolysis; (b) Grignard addition (2 equiv); (c) saponification; (d) Claisen condensation; (e) amide formation."
"Exam2Sp12","Iverson","Chem 310N","S12","2","15b",20,"reactions","Draw the products of 6 additional reactions: (a) LiAlH4 reduction; (b) aldol condensation; (c) imine formation; (d) Grignard addition to ketone; (e) enolate alkylation; (f) ester hydrolysis."
"Exam2Sp12","Iverson","Chem 310N","S12","2","16",14,"synthesis","Provide reagents for two multi-step synthesis sequences: (a) 6 steps from a simple ester; (b) 8 steps involving protection deprotection and functional group interconversion."
"Exam2Sp12","Iverson","Chem 310N","S12","2","17a",10,"synthesis","Provide a synthesis from 1-propanol to a beta-ketoester using malonic ester synthesis."
"Exam2Sp12","Iverson","Chem 310N","S12","2","17b",19,"synthesis","Provide reagents for a multi-step synthesis from ethylene giving E/Z mixture of alpha-beta unsaturated aldehydes."
"Exam2Sp12","Iverson","Chem 310N","S12","2","18",16,"reactions","Answer four MCAT-style multiple-choice questions about trifluoroacetic anhydride: reactivity with amines and alcohols relative to acetic anhydride; pKa of trifluoroacetic acid vs acetic acid; electrophilicity of the carbonyl; and hydrolysis rate."
"exam3cc","Berkowski","5.12","S05","3","1",12,"reactions","Six ranking questions: (a) rank 4 alkyl halides by SN2 reactivity; (b) rank 4 groups by leaving group ability; (c) rank 4 nucleophiles by nucleophilicity; (d) rank 4 alkenes by stability; (e) rank 4 radicals by stability; (f) identify the best solvent for an SN2 reaction."
"exam3cc","Berkowski","5.12","S05","3","2",20,"reactions","Draw the products of five SN2 and nucleophilic substitution reactions (a-e) involving various substrates and nucleophiles including azide cyanide alkoxide and thiolate."
"exam3cc","Berkowski","5.12","S05","3","3",12,"retrosynthesis","Draw the starting material for three retrosyntheses: (a) reaction used SOCl2; (b) reaction used HBr; (c) reaction used NBS. Work backwards from the given product."
"exam3cc","Berkowski","5.12","S05","3","4",4,"synthesis","Draw the structures of intermediates A and B in a two-step sequence: NBS bromination of an alkene followed by SN2 displacement with cyanide."
"exam3cc","Berkowski","5.12","S05","3","5",6,"synthesis","Identify starting materials and reagents (A B C) in a Grignard route to a secondary alcohol."
"exam3cc","Berkowski","5.12","S05","3","6",8,"synthesis","Identify the starting material and reagents A B C D in a multi-step synthesis producing an internal alkyne."
"exam3cc","Berkowski","5.12","S05","3","7",10,"reaction-mechanism","Draw the major products and detailed mechanisms for two substitution/elimination reactions: (a) a secondary alkyl chloride with strong base; (b) a tertiary substrate under polar aprotic conditions."
"exam3cc","Berkowski","5.12","S05","3","8",10,"reaction-mechanism","Draw a detailed mechanism accounting for all products formed when a tertiary alkyl halide is heated with a nucleophile. Explain why multiple products form."
"exam3cc","Berkowski","5.12","S05","3","9",4,"reactions","Identify which of four free-radical halogenation reactions are synthetically useful (give a single major product) and explain why."
"exam3cc","Berkowski","5.12","S05","3","10",6,"aromaticity","Identify all aromatic compounds from a list of six heterocyclic structures. Justify each choice."
"exam3cc","Berkowski","5.12","S05","3","11",4,"aromaticity","Draw the dipole moment vector of calicene if one exists. Explain why it is or is not non-zero."
"exam3cc","Berkowski","5.12","S05","3","12",4,"aromaticity","Determine which of two cyclic conjugated ketone isomers is more stable and explain your reasoning in one sentence."
"Exam3Sp12","Iverson","Chem 310N","S12","3","1",14,"spectroscopy","Explain the MRI process to a non-scientist in 4 sentences or fewer. Your answer must include at least 7 key concepts."
"Exam3Sp12","Iverson","Chem 310N","S12","3","2",8,"resonance","Draw the two most important resonance structures of an amide bond. Show all lone pairs and formal charges."
"Exam3Sp12","Iverson","Chem 310N","S12","3","3",10,"aromaticity","For four molecules with conjugated systems circle all atoms that are part of the delocalized pi electron orbital system."
"Exam3Sp12","Iverson","Chem 310N","S12","3","4",2,"general","What is the most important question in chemistry? (Answer in one sentence.)"
"Exam3Sp12","Iverson","Chem 310N","S12","3","5",13,"aromaticity","True or False for 13 statements covering Huckel's rule molecular orbital theory kinetic vs thermodynamic control curved arrow conventions and properties of aromatic compounds."
"Exam3Sp12","Iverson","Chem 310N","S12","3","6",19,"aromaticity","Circle all aromatic molecules in a set of approximately 20 compounds including charged species heterocycles fused ring systems and cross-conjugated structures."
"Exam3Sp12","Iverson","Chem 310N","S12","3","7",4,"bonding","State the hybridization of each atom indicated by an arrow in two complex conjugated molecules."
"Exam3Sp12","Iverson","Chem 310N","S12","3","8",4,"bonding","Identify the atomic orbital that contains the lone pair indicated by each arrow in two molecules with nitrogen or oxygen heteroatoms."
"Exam3Sp12","Iverson","Chem 310N","S12","3","9",18,"resonance","Draw all important resonance structures for three indicated charged or conjugated species. Show all pi bonds lone pairs and formal charges."
"Exam3Sp12","Iverson","Chem 310N","S12","3","10",8,"acidity","Rank two sets of 4 compounds each by acidity (1 = most acidic). Set 1 contains carbon acids with different activating groups. Set 2 contains heteroatom acids."
"Exam3Sp12","Iverson","Chem 310N","S12","3","11a",20,"reactions","For eight reactions write the minimum number of equivalents of each reagent required and explain why."
"Exam3Sp12","Iverson","Chem 310N","S12","3","11b",23,"reaction-mechanism","Write a complete step-by-step mechanism for a Dieckmann condensation (intramolecular Claisen condensation). Show all electron movement lone pairs formal charges and products."
"Exam3Sp12","Iverson","Chem 310N","S12","3","13",26,"reactions","Draw the predominant product(s) for 8-10 multi-step reactions. Mark all new stereocenters with an asterisk. Label racemic mixtures and E/Z mixtures where applicable."
"Exam3Sp12","Iverson","Chem 310N","S12","3","14a",10,"synthesis","Provide a complete synthesis with all reagents and intermediates. Mark all new stereocenters."
"Exam3Sp12","Iverson","Chem 310N","S12","3","14b",13,"synthesis","Provide a complete multi-step synthesis showing all intermediates and reagents for a target molecule containing a new stereocenter."
"Exam3Sp12","Iverson","Chem 310N","S12","3","14c",22,"synthesis","Provide a complete multi-step synthesis (longer route) for a complex target. Show all intermediate molecules and mark new chiral centers."
"exam4","Berkowski","5.12","S05","4","1",10,"aromatic-chemistry","Six multiple choice: (a) which ring system is most susceptible to EAS; (b) which position undergoes nucleophilic attack; (c) purpose of FeBr3 in bromination; (d) rank four rings by EAS reactivity; (e) rank four compounds by acidity."
"exam4","Berkowski","5.12","S05","4","2",12,"reactions","Draw the major product of each reaction: (a) benzene nitration; (b) Friedel-Crafts acylation with acyl chloride; (c) nucleophilic aromatic substitution; (d) LiAlH4 reduction of aromatic nitro compound."
"exam4","Berkowski","5.12","S05","4","3",15,"reactions","Draw the major products: (a) hemiacetal formation from aldehyde + methanol; (b) Wittig reaction with ylide; (c) acetal formation; (d) EAS bromination of substituted benzene; (e) PCC oxidation of primary alcohol."
"exam4","Berkowski","5.12","S05","4","4",12,"synthesis","Provide the missing reagents for four transformations: (a) imine formation from ketone + amine; (b) Grignard addition to carbonyl; (c) oxidation of secondary alcohol to ketone; (d) selective reduction of aldehyde."
"exam4","Berkowski","5.12","S05","4","5",4,"thermodynamics","The equilibrium constant for hydration of acetone is much smaller than for hexafluoroacetone. Explain this difference in terms of inductive effects and carbonyl electrophilicity."
"exam4","Berkowski","5.12","S05","4","6",5,"reaction-mechanism","Write the mechanism for enamine formation from cyclopentanone and morpholine catalyzed by p-toluenesulfonic acid. Include all proton transfer steps."
"exam4","Berkowski","5.12","S05","4","7",10,"reaction-mechanism","Write a detailed mechanism for the HF-catalyzed Friedel-Crafts alkylation of benzene with cyclohexene. Identify the rate-determining step."
"exam4","Berkowski","5.12","S05","4","8",10,"synthesis","Design a multi-step synthesis from cyclohexanone and an alkyl bromide to a cyclohexyl-alkenyl alcohol product. Show all intermediates."
"exam4","Berkowski","5.12","S05","4","9",10,"synthesis","Design a multi-step synthesis using cyclopentanol acetylene and an alkyl bromide as starting materials to make a propargylic secondary alcohol. Show all intermediates."
"exam4","Berkowski","5.12","S05","4","10",10,"synthesis","Design a multi-step synthesis from two glycol starting materials and a ketone to make a complex substituted cyclohexane. Show all intermediates."
"exam4f2018","Gould","Chem 233","F17","Final","1",10,"nomenclature","Give the IUPAC name (with stereochemistry) for a complex alkene bearing a chlorine substituent on a chiral center."
"exam4f2018","Gould","Chem 233","F17","Final","2",15,"reaction-mechanism","Write a curved-arrow mechanism for HBr addition to a branched alkene. Count the number of intermediates and transition states."
"exam4f2018","Gould","Chem 233","F17","Final","3",14,"reaction-mechanism","Write a curved-arrow mechanism for an SN1/E1 reaction of an alkyl halide with weak nucleophile. Draw the reaction energy diagram identifying all intermediates and the RDS."
"exam4f2018","Gould","Chem 233","F17","Final","4",17,"reaction-mechanism","Write a complete SN1 mechanism for an alkyl bromide reacting with MeOH as nucleophile. Draw the full reaction energy diagram showing all activation energies and exothermicity."
"exam4f2018","Gould","Chem 233","F17","Final","5",15,"stereochemistry","Predict products for two SN1 vs SN2 reactions. Identify all stereoisomers formed. Assess whether the products are optically active."
"exam4f2018","Gould","Chem 233","F17","Final","6",14,"acid-base","Compare Bronsted acid and base strength of two pairs. Determine the smaller pKa. Draw resonance structures for the conjugate bases. Draw energy diagrams for both equilibria."
"exam4f2018","Gould","Chem 233","F17","Final","7",10,"bonding","Draw localized molecular orbital diagrams (Psi and Psi-squared) for C-H sigma and C-C sigma bonds. Label atomic orbital contributions and nodes."
"exam4f2018","Gould","Chem 233","F17","Final","8",30,"reactions","Predict the major product (with stereochemistry) for seven reactions: NBS allylic bromination; Br2 addition; oxymercuration-reduction; hydroboration-oxidation; E2 elimination; Williamson ether synthesis; radical HBr addition."
"exam4f2018","Gould","Chem 233","F17","Final","9",12,"reaction-mechanism","Classify four reactions as SN1 SN2 E1 or E2. For two of them draw comparative energy diagrams and explain relative rates using electron energy arguments."
"exam4f2018","Gould","Chem 233","F17","Final","10",12,"acid-base","Show proton transfer with curved arrows. Compare pKa values of the two acids. Draw the transition state. Draw energy diagrams showing activation energies in both directions."
